date,close,high,low,open,volume
2010-11-03 00:00:00+00:00,11.52,11.55,11.31,11.46,176344100.0
2010-11-04 00:00:00+00:00,12.13,12.24,11.7,11.79,310826500.0
2010-11-05 00:00:00+00:00,12.36,12.71,12.16,12.17,405644600.0
2010-11-08 00:00:00+00:00,12.6,12.73,12.43,12.62,247865900.0
2010-11-09 00:00:00+00:00,12.27,12.74,12.23,12.73,225038100.0
2010-11-10 00:00:00+00:00,12.57,12.57,12.2,12.35,191612200.0
2010-11-11 00:00:00+00:00,12.37,12.56,12.31,12.5,130702300.0
2010-11-12 00:00:00+00:00,12.12,12.33,12.03,12.29,170642600.0
2010-11-15 00:00:00+00:00,12.1,12.29,12.07,12.22,112735900.0
2010-11-16 00:00:00+00:00,11.94,12.05,11.72,11.99,219262600.0
2010-11-17 00:00:00+00:00,11.62,11.99,11.6,11.9,170058200.0
2010-11-18 00:00:00+00:00,11.7,11.82,11.63,11.78,138773700.0
2010-11-19 00:00:00+00:00,11.66,11.66,11.53,11.64,104569300.0
2010-11-22 00:00:00+00:00,11.3,11.59,11.21,11.56,223150100.0
2010-11-23 00:00:00+00:00,11.09,11.39,11.06,11.18,199123000.0
2010-11-24 00:00:00+00:00,11.28,11.3,11.1,11.18,109514300.0
2010-11-26 00:00:00+00:00,11.12,11.21,11.1,11.17,54441000.0
2010-11-29 00:00:00+00:00,11.31,11.36,11.08,11.14,144663800.0
2010-11-30 00:00:00+00:00,10.95,11.3,10.91,11.2,267119300.0
2010-12-01 00:00:00+00:00,11.29,11.3,10.97,11.17,289105800.0
2010-12-02 00:00:00+00:00,11.68,11.74,11.35,11.37,284454000.0
2010-12-03 00:00:00+00:00,11.86,11.88,11.53,11.59,164553900.0
2010-12-06 00:00:00+00:00,11.64,11.86,11.63,11.78,132238800.0
2010-12-07 00:00:00+00:00,11.57,11.87,11.5,11.84,215071600.0
2010-12-08 00:00:00+00:00,12.0,12.07,11.6,11.61,235158100.0
2010-12-09 00:00:00+00:00,12.65,12.69,12.25,12.26,328639000.0
2010-12-10 00:00:00+00:00,12.8,12.85,12.47,12.65,224667700.0
2010-12-13 00:00:00+00:00,12.54,12.88,12.515,12.86,189201500.0
2010-12-14 00:00:00+00:00,12.4,12.71,12.33,12.57,161365800.0
2010-12-15 00:00:00+00:00,12.29,12.54,12.28,12.38,160612500.0
2010-12-16 00:00:00+00:00,12.52,12.77,12.38,12.47,309278400.0
2010-12-17 00:00:00+00:00,12.57,12.65,12.45,12.55,154544200.0
2010-12-20 00:00:00+00:00,12.62,12.75,12.57,12.59,113899800.0
2010-12-21 00:00:00+00:00,12.98,12.98,12.7,12.73,163167100.0
2010-12-22 00:00:00+00:00,13.38,13.45,13.0,13.01,240618000.0
2010-12-23 00:00:00+00:00,13.06,13.3,12.97,13.26,183718500.0
2010-12-27 00:00:00+00:00,13.27,13.4,12.96,12.98,116011000.0
2010-12-28 00:00:00+00:00,13.34,13.49,13.34,13.38,119303600.0
2010-12-29 00:00:00+00:00,13.31,13.42,13.31,13.39,74986200.0
2010-12-30 00:00:00+00:00,13.28,13.4,13.26,13.32,88176300.0
2010-12-31 00:00:00+00:00,13.34,13.38,13.22,13.23,63036100.0
2011-01-03 00:00:00+00:00,14.19,14.23,13.8,13.85,354322300.0
2011-01-04 00:00:00+00:00,14.24,14.25,14.02,14.23,218978200.0
2011-01-05 00:00:00+00:00,14.5,14.6,14.15,14.19,246151200.0
2011-01-06 00:00:00+00:00,14.44,14.69,14.34,14.54,241658500.0
2011-01-07 00:00:00+00:00,14.25,14.68,13.98,14.54,392328700.0
2011-01-10 00:00:00+00:00,14.4,14.43,14.09,14.17,185382600.0
2011-01-11 00:00:00+00:00,14.69,14.73,14.53,14.61,212239400.0
2011-01-12 00:00:00+00:00,14.99,14.99,14.85,14.89,204060800.0
2011-01-13 00:00:00+00:00,14.77,15.02,14.72,15.01,158944400.0
2011-01-14 00:00:00+00:00,15.25,15.31,14.68,14.735,282493800.0
2011-01-18 00:00:00+00:00,15.0,15.16,14.85,15.08,198400500.0
2011-01-19 00:00:00+00:00,14.37,14.95,14.35,14.85,247013200.0
2011-01-20 00:00:00+00:00,14.54,14.605,13.94,14.27,245219600.0
2011-01-21 00:00:00+00:00,14.25,14.71,14.22,14.41,291812600.0
2011-01-24 00:00:00+00:00,13.92,14.26,13.88,14.25,225424700.0
2011-01-25 00:00:00+00:00,13.63,13.84,13.4,13.78,303642100.0
2011-01-26 00:00:00+00:00,13.55,13.77,13.55,13.71,145810300.0
2011-01-27 00:00:00+00:00,13.67,13.67,13.48,13.58,153086100.0
2011-01-28 00:00:00+00:00,13.6,14.06,13.58,13.83,226452500.0
2011-01-31 00:00:00+00:00,13.73,13.79,13.64,13.71,118000800.0
2011-02-01 00:00:00+00:00,14.31,14.37,13.87,13.895,211978400.0
2011-02-02 00:00:00+00:00,14.24,14.35,14.13,14.33,140312700.0
2011-02-03 00:00:00+00:00,14.43,14.47,14.15,14.16,145885300.0
2011-02-04 00:00:00+00:00,14.29,14.47,14.11,14.43,141015200.0
2011-02-07 00:00:00+00:00,14.67,14.77,14.43,14.51,149423500.0
2011-02-08 00:00:00+00:00,14.61,14.76,14.5,14.64,158426200.0
2011-02-09 00:00:00+00:00,14.64,14.69,14.41,14.46,150179100.0
2011-02-10 00:00:00+00:00,14.49,14.64,14.47,14.505,132240800.0
2011-02-11 00:00:00+00:00,14.77,14.87,14.35,14.37,156195600.0
2011-02-14 00:00:00+00:00,14.89,14.95,14.71,14.775,112571100.0
2011-02-15 00:00:00+00:00,14.77,14.88,14.69,14.8,109532300.0
2011-02-16 00:00:00+00:00,14.84,14.88,14.7,14.81,132821900.0
2011-02-17 00:00:00+00:00,14.81,14.91,14.73,14.75,103495400.0
2011-02-18 00:00:00+00:00,14.75,14.89,14.67,14.84,98369000.0
2011-02-22 00:00:00+00:00,14.18,14.52,14.09,14.38,187522800.0
2011-02-23 00:00:00+00:00,14.17,14.44,13.92,14.17,196355700.0
2011-02-24 00:00:00+00:00,13.97,14.16,13.79,14.11,201697200.0
2011-02-25 00:00:00+00:00,14.2,14.32,14.12,14.16,126869100.0
2011-02-28 00:00:00+00:00,14.29,14.48,14.16,14.27,137039100.0
2011-03-01 00:00:00+00:00,13.93,14.35,13.91,14.315,161263900.0
2011-03-02 00:00:00+00:00,13.83,14.07,13.81,13.92,115609400.0
2011-03-03 00:00:00+00:00,14.27,14.29,14.05,14.05,139513500.0
2011-03-04 00:00:00+00:00,14.12,14.31,13.98,14.3,146184700.0
2011-03-07 00:00:00+00:00,14.03,14.27,13.92,14.18,139010300.0
2011-03-08 00:00:00+00:00,14.69,14.7,14.2,14.27,250033200.0
2011-03-09 00:00:00+00:00,14.59,14.69,14.48,14.66,148290400.0
2011-03-10 00:00:00+00:00,14.26,14.46,14.26,14.42,155462700.0
2011-03-11 00:00:00+00:00,14.38,14.43,14.1,14.11,111555000.0
2011-03-14 00:00:00+00:00,14.23,14.35,14.07,14.26,112139700.0
2011-03-15 00:00:00+00:00,13.96,14.06,13.71,13.77,167837200.0
2011-03-16 00:00:00+00:00,13.69,14.1,13.66,14.01,178630900.0
2011-03-17 00:00:00+00:00,13.98,14.04,13.75,13.89,131745300.0
2011-03-18 00:00:00+00:00,14.04,14.29,13.98,14.2,199209100.0
2011-03-21 00:00:00+00:00,14.05,14.22,13.9,14.2,114391500.0
2011-03-22 00:00:00+00:00,13.88,14.05,13.88,14.04,86286500.0
2011-03-23 00:00:00+00:00,13.65,13.74,13.37,13.72,230626600.0
2011-03-24 00:00:00+00:00,13.48,13.59,13.32,13.56,170761100.0
2011-03-25 00:00:00+00:00,13.34,13.53,13.32,13.49,115322600.0
2011-03-28 00:00:00+00:00,13.37,13.56,13.37,13.42,78640400.0
2011-03-29 00:00:00+00:00,13.35,13.41,13.16,13.41,117737500.0
2011-03-30 00:00:00+00:00,13.45,13.56,13.27,13.4,121082200.0
2011-03-31 00:00:00+00:00,13.33,13.39,13.29,13.35,86180900.0
2011-04-01 00:00:00+00:00,13.37,13.61,13.35,13.45,95017100.0
2011-04-04 00:00:00+00:00,13.44,13.59,13.4,13.4,71113900.0
2011-04-05 00:00:00+00:00,13.47,13.5,13.37,13.43,64968800.0
2011-04-06 00:00:00+00:00,13.72,13.78,13.53,13.6,136151600.0
2011-04-07 00:00:00+00:00,13.61,13.88,13.54,13.79,119206000.0
2011-04-08 00:00:00+00:00,13.48,13.72,13.45,13.63,87592400.0
2011-04-11 00:00:00+00:00,13.49,13.59,13.43,13.5,63348300.0
2011-04-12 00:00:00+00:00,13.47,13.58,13.31,13.4,100372600.0
2011-04-13 00:00:00+00:00,13.27,13.64,13.21,13.61,124630800.0
2011-04-14 00:00:00+00:00,13.13,13.26,13.07,13.16,115624900.0
2011-04-15 00:00:00+00:00,12.82,13.33,12.82,13.22,266336200.0
2011-04-18 00:00:00+00:00,12.42,12.6,12.24,12.59,262012500.0
2011-04-19 00:00:00+00:00,12.34,12.53,12.15,12.53,182612900.0
2011-04-20 00:00:00+00:00,12.27,12.48,12.21,12.43,179989100.0
2011-04-21 00:00:00+00:00,12.31,12.4,12.24,12.33,100820900.0
2011-04-25 00:00:00+00:00,12.44,12.6,12.32,12.325,112414300.0
2011-04-26 00:00:00+00:00,12.23,12.53,12.23,12.49,146800000.0
2011-04-27 00:00:00+00:00,12.33,12.4,12.23,12.24,118705100.0
2011-04-28 00:00:00+00:00,12.42,12.45,12.25,12.31,92414200.0
2011-04-29 00:00:00+00:00,12.28,12.42,12.28,12.39,87169300.0
2011-05-02 00:00:00+00:00,12.34,12.47,12.33,12.36,89940100.0
2011-05-03 00:00:00+00:00,12.6,12.71,12.33,12.35,145530300.0
2011-05-04 00:00:00+00:00,12.49,12.68,12.42,12.64,99234300.0
2011-05-05 00:00:00+00:00,12.3,12.47,12.2,12.41,130921200.0
2011-05-06 00:00:00+00:00,12.31,12.45,12.28,12.41,111324100.0
2011-05-09 00:00:00+00:00,12.18,12.315,12.11,12.28,110668200.0
2011-05-10 00:00:00+00:00,12.28,12.37,12.18,12.21,91577700.0
2011-05-11 00:00:00+00:00,12.25,12.43,12.23,12.275,150517800.0
2011-05-12 00:00:00+00:00,12.2,12.27,12.09,12.2,111941900.0
2011-05-13 00:00:00+00:00,11.93,12.21,11.91,12.195,159056700.0
2011-05-16 00:00:00+00:00,11.86,12.11,11.82,11.89,123646400.0
2011-05-17 00:00:00+00:00,11.9,11.94,11.8,11.81,145394700.0
2011-05-18 00:00:00+00:00,11.79,11.9,11.73,11.9,152963400.0
2011-05-19 00:00:00+00:00,11.69,11.89,11.68,11.88,121082700.0
2011-05-20 00:00:00+00:00,11.58,11.78,11.53,11.64,115821500.0
2011-05-23 00:00:00+00:00,11.42,11.52,11.38,11.47,122134100.0
2011-05-24 00:00:00+00:00,11.46,11.51,11.29,11.45,129513400.0
2011-05-25 00:00:00+00:00,11.38,11.58,11.35,11.35,103583400.0
2011-05-26 00:00:00+00:00,11.46,11.56,11.38,11.39,124072200.0
2011-05-27 00:00:00+00:00,11.69,11.78,11.54,11.57,107370400.0
2011-05-31 00:00:00+00:00,11.75,11.92,11.62,11.87,106228200.0
2011-06-01 00:00:00+00:00,11.24,11.74,11.23,11.71,176331800.0
2011-06-02 00:00:00+00:00,11.29,11.42,11.08,11.29,198074000.0
2011-06-03 00:00:00+00:00,11.28,11.45,11.16,11.2,115786700.0
2011-06-06 00:00:00+00:00,10.83,11.2,10.75,11.18,213289400.0
2011-06-07 00:00:00+00:00,10.65,11.05,10.6,10.96,160224800.0
2011-06-08 00:00:00+00:00,10.54,10.79,10.495,10.59,159384200.0
2011-06-09 00:00:00+00:00,10.65,10.75,10.5,10.58,129533300.0
2011-06-10 00:00:00+00:00,10.8,11.03,10.41,10.62,210796300.0
2011-06-13 00:00:00+00:00,10.97,11.02,10.64,10.89,186095900.0
2011-06-14 00:00:00+00:00,10.8,11.12,10.75,11.12,173051000.0
2011-06-15 00:00:00+00:00,10.5,10.67,10.41,10.6,213408200.0
2011-06-16 00:00:00+00:00,10.6,10.69,10.4,10.45,200127400.0
2011-06-17 00:00:00+00:00,10.68,10.77,10.58,10.75,116367000.0
2011-06-20 00:00:00+00:00,10.6,10.66,10.53,10.59,88402500.0
2011-06-21 00:00:00+00:00,10.83,10.87,10.53,10.68,109392600.0
2011-06-22 00:00:00+00:00,10.79,10.94,10.78,10.79,102448600.0
2011-06-23 00:00:00+00:00,10.71,10.77,10.56,10.65,180604400.0
2011-06-24 00:00:00+00:00,10.52,10.77,10.485,10.73,122210200.0
2011-06-27 00:00:00+00:00,10.85,10.95,10.52,10.52,202814500.0
2011-06-28 00:00:00+00:00,10.82,10.92,10.77,10.91,113027000.0
2011-06-29 00:00:00+00:00,11.14,11.25,11.0,11.17,301628700.0
2011-06-30 00:00:00+00:00,10.96,11.18,10.84,11.17,255993900.0
2011-07-01 00:00:00+00:00,11.09,11.14,10.92,10.98,137487700.0
2011-07-05 00:00:00+00:00,11.0,11.07,10.91,11.06,110261100.0
2011-07-06 00:00:00+00:00,10.74,10.85,10.66,10.83,145455700.0
2011-07-07 00:00:00+00:00,10.92,10.96,10.85,10.9,113940400.0
2011-07-08 00:00:00+00:00,10.7,10.8,10.61,10.75,129514100.0
2011-07-11 00:00:00+00:00,10.35,10.55,10.3,10.53,145323900.0
2011-07-12 00:00:00+00:00,10.21,10.4,10.2,10.27,145156100.0
2011-07-13 00:00:00+00:00,10.2,10.36,10.15,10.27,164765500.0
2011-07-14 00:00:00+00:00,10.07,10.33,10.06,10.3,148536100.0
2011-07-15 00:00:00+00:00,10.0,10.18,9.88,10.12,183416000.0
2011-07-18 00:00:00+00:00,9.72,9.93,9.53,9.88,226934200.0
2011-07-19 00:00:00+00:00,9.57,9.85,9.4,9.75,322430300.0
2011-07-20 00:00:00+00:00,9.85,10.0,9.63,9.66,249783800.0
2011-07-21 00:00:00+00:00,10.23,10.28,10.0,10.03,238464700.0
2011-07-22 00:00:00+00:00,10.13,10.27,10.05,10.26,138441500.0
2011-07-25 00:00:00+00:00,10.01,10.07,9.88,9.97,130582700.0
2011-07-26 00:00:00+00:00,10.0,10.09,9.91,9.97,121168700.0
2011-07-27 00:00:00+00:00,9.68,9.94,9.68,9.92,151491700.0
2011-07-28 00:00:00+00:00,9.79,9.85,9.69,9.72,113623300.0
2011-07-29 00:00:00+00:00,9.71,9.95,9.6,9.64,187926700.0
2011-08-01 00:00:00+00:00,9.81,10.05,9.7,10.04,159616700.0
2011-08-02 00:00:00+00:00,9.49,9.86,9.47,9.76,173972600.0
2011-08-03 00:00:00+00:00,9.54,9.59,9.32,9.49,175691200.0
2011-08-04 00:00:00+00:00,8.83,9.46,8.77,9.37,305309300.0
2011-08-05 00:00:00+00:00,8.17,9.05,8.029,8.97,546781600.0
2011-08-08 00:00:00+00:00,6.51,7.7,6.31,7.4,682052900.0
2011-08-09 00:00:00+00:00,7.6,7.66,6.68,7.02,496094500.0
2011-08-10 00:00:00+00:00,6.77,7.59,6.74,7.53,493986500.0
2011-08-11 00:00:00+00:00,7.25,7.42,6.96,7.1,344079000.0
2011-08-12 00:00:00+00:00,7.19,7.71,7.13,7.49,298997800.0
2011-08-15 00:00:00+00:00,7.76,7.84,7.35,7.46,268370400.0
2011-08-16 00:00:00+00:00,7.4,7.66,7.34,7.61,275997300.0
2011-08-17 00:00:00+00:00,7.46,7.59,7.4,7.46,159346200.0
2011-08-18 00:00:00+00:00,7.01,7.09,6.78,7.05,335205500.0
2011-08-19 00:00:00+00:00,6.97,7.12,6.75,6.8,289217900.0
2011-08-22 00:00:00+00:00,6.42,7.22,6.42,7.2,398777800.0
2011-08-23 00:00:00+00:00,6.3,6.44,6.01,6.37,563788800.0
2011-08-24 00:00:00+00:00,6.99,7.05,6.32,6.36,602753000.0
2011-08-25 00:00:00+00:00,7.65,8.8,7.38,8.29,859643400.0
2011-08-26 00:00:00+00:00,7.76,7.98,7.45,7.62,424194600.0
2011-08-29 00:00:00+00:00,8.39,8.41,7.96,8.1,363420500.0
2011-08-30 00:00:00+00:00,8.119,8.39,8.05,8.29,297220400.0
2011-08-31 00:00:00+00:00,8.17,8.29,8.109,8.28,282263500.0
2011-09-01 00:00:00+00:00,7.91,8.18,7.91,8.18,243549600.0
2011-09-02 00:00:00+00:00,7.25,7.45,7.17,7.31,305988600.0
2011-09-06 00:00:00+00:00,6.99,7.07,6.8,6.91,283101800.0
2011-09-07 00:00:00+00:00,7.48,7.52,7.1,7.23,257251800.0
2011-09-08 00:00:00+00:00,7.2,7.44,7.2,7.38,204593600.0
2011-09-09 00:00:00+00:00,6.98,7.21,6.96,7.11,255828800.0
2011-09-12 00:00:00+00:00,7.05,7.1,6.81,7.0,286856000.0
2011-09-13 00:00:00+00:00,7.0,7.18,6.97,7.09,220657500.0
2011-09-14 00:00:00+00:00,7.05,7.13,6.92,7.09,212940200.0
2011-09-15 00:00:00+00:00,7.33,7.34,7.13,7.18,230299700.0
2011-09-16 00:00:00+00:00,7.23,7.39,7.08,7.38,240523700.0
2011-09-19 00:00:00+00:00,6.99,7.07,6.935,7.06,199254700.0
2011-09-20 00:00:00+00:00,6.9,7.06,6.9,7.04,142828700.0
2011-09-21 00:00:00+00:00,6.38,6.97,6.36,6.95,381953600.0
2011-09-22 00:00:00+00:00,6.06,6.28,6.0,6.24,384622500.0
2011-09-23 00:00:00+00:00,6.31,6.39,6.07,6.09,503374000.0
2011-09-26 00:00:00+00:00,6.6,6.6,6.31,6.48,228406400.0
2011-09-27 00:00:00+00:00,6.48,6.85,6.41,6.84,231598900.0
2011-09-28 00:00:00+00:00,6.16,6.53,6.16,6.51,222449300.0
2011-09-29 00:00:00+00:00,6.35,6.45,6.15,6.4,224013100.0
2011-09-30 00:00:00+00:00,6.12,6.315,6.11,6.18,175213100.0
2011-10-03 00:00:00+00:00,5.53,6.18,5.52,6.08,369335100.0
2011-10-04 00:00:00+00:00,5.76,5.76,5.13,5.48,448300000.0
2011-10-05 00:00:00+00:00,5.77,5.83,5.51,5.71,291785700.0
2011-10-06 00:00:00+00:00,6.28,6.31,5.65,5.77,336087400.0
2011-10-07 00:00:00+00:00,5.9,6.33,5.88,6.32,285598300.0
2011-10-10 00:00:00+00:00,6.28,6.29,6.12,6.14,225326600.0
2011-10-11 00:00:00+00:00,6.37,6.47,6.13,6.18,204431100.0
2011-10-12 00:00:00+00:00,6.58,6.74,6.34,6.51,284617700.0
2011-10-13 00:00:00+00:00,6.22,6.44,6.17,6.44,230115400.0
2011-10-14 00:00:00+00:00,6.19,6.36,6.12,6.31,203564500.0
2011-10-17 00:00:00+00:00,6.03,6.28,6.03,6.18,175512200.0
2011-10-18 00:00:00+00:00,6.64,6.79,6.16,6.27,496883800.0
2011-10-19 00:00:00+00:00,6.4,6.86,6.37,6.68,318554300.0
2011-10-20 00:00:00+00:00,6.47,6.48,6.18,6.43,254971700.0
2011-10-21 00:00:00+00:00,6.46,6.65,6.38,6.59,252586400.0
2011-10-24 00:00:00+00:00,6.72,6.74,6.49,6.59,217032400.0
2011-10-25 00:00:00+00:00,6.46,6.67,6.46,6.65,200837500.0
2011-10-26 00:00:00+00:00,6.59,6.66,6.44,6.58,208197400.0
2011-10-27 00:00:00+00:00,7.05,7.23,6.9,7.11,408959900.0
2011-10-28 00:00:00+00:00,7.35,7.43,7.05,7.08,273167300.0
2011-10-31 00:00:00+00:00,6.83,7.16,6.82,7.09,252026900.0
2011-11-01 00:00:00+00:00,6.4,6.68,6.32,6.38,371823200.0
2011-11-02 00:00:00+00:00,6.72,6.74,6.57,6.72,216830700.0
2011-11-03 00:00:00+00:00,6.91,6.98,6.58,6.91,244340400.0
2011-11-04 00:00:00+00:00,6.49,6.75,6.45,6.73,266446300.0
2011-11-07 00:00:00+00:00,6.45,6.59,6.298,6.44,192433500.0
2011-11-08 00:00:00+00:00,6.53,6.59,6.4,6.54,219000600.0
2011-11-09 00:00:00+00:00,6.16,6.36,6.15,6.31,265539000.0
2011-11-10 00:00:00+00:00,6.03,6.33,6.01,6.32,324988000.0
2011-11-11 00:00:00+00:00,6.21,6.29,6.12,6.12,210025900.0
2011-11-14 00:00:00+00:00,6.05,6.19,6.02,6.16,225481700.0
2011-11-15 00:00:00+00:00,6.13,6.24,6.0,6.01,268228500.0
2011-11-16 00:00:00+00:00,5.9,6.09,5.9,6.09,292502400.0
2011-11-17 00:00:00+00:00,5.8,6.03,5.79,5.98,285881900.0
2011-11-18 00:00:00+00:00,5.78,5.89,5.75,5.86,227038600.0
2011-11-21 00:00:00+00:00,5.49,5.68,5.48,5.66,269658300.0
2011-11-22 00:00:00+00:00,5.37,5.585,5.32,5.52,270959000.0
2011-11-23 00:00:00+00:00,5.14,5.31,5.13,5.3,264978500.0
2011-11-25 00:00:00+00:00,5.17,5.33,5.12,5.16,138425100.0
2011-11-28 00:00:00+00:00,5.25,5.53,5.14,5.5,345537900.0
2011-11-29 00:00:00+00:00,5.08,5.28,5.03,5.19,333749700.0
2011-11-30 00:00:00+00:00,5.44,5.44,5.18,5.4,436268200.0
2011-12-01 00:00:00+00:00,5.53,5.63,5.29,5.37,315495500.0
2011-12-02 00:00:00+00:00,5.64,5.88,5.61,5.67,283132900.0
2011-12-05 00:00:00+00:00,5.79,5.95,5.73,5.86,293977700.0
2011-12-06 00:00:00+00:00,5.78,5.92,5.7,5.74,254787200.0
2011-12-07 00:00:00+00:00,5.89,5.92,5.7,5.73,244700100.0
2011-12-08 00:00:00+00:00,5.59,5.88,5.53,5.84,286031100.0
2011-12-09 00:00:00+00:00,5.72,5.85,5.63,5.67,293654100.0
2011-12-12 00:00:00+00:00,5.45,5.6,5.4,5.59,191824000.0
2011-12-13 00:00:00+00:00,5.32,5.6,5.22,5.56,227194200.0
2011-12-14 00:00:00+00:00,5.23,5.37,5.2,5.24,226723100.0
2011-12-15 00:00:00+00:00,5.26,5.37,5.213,5.33,196092100.0
2011-12-16 00:00:00+00:00,5.2,5.42,5.16,5.31,227111300.0
2011-12-19 00:00:00+00:00,4.985,5.22,4.92,5.2,344317700.0
2011-12-20 00:00:00+00:00,5.17,5.22,5.04,5.11,239246100.0
2011-12-21 00:00:00+00:00,5.23,5.25,5.1,5.18,203711800.0
2011-12-22 00:00:00+00:00,5.47,5.51,5.21,5.26,303085900.0
2011-12-23 00:00:00+00:00,5.6,5.63,5.47,5.54,190712000.0
2011-12-27 00:00:00+00:00,5.48,5.58,5.46,5.55,158575400.0
2011-12-28 00:00:00+00:00,5.285,5.46,5.27,5.45,146104500.0
2011-12-29 00:00:00+00:00,5.46,5.48,5.28,5.29,168098500.0
2011-12-30 00:00:00+00:00,5.56,5.58,5.37,5.39,176441000.0
2012-01-03 00:00:00+00:00,5.8,5.89,5.74,5.75,246293200.0
2012-01-04 00:00:00+00:00,5.81,5.88,5.62,5.71,243711200.0
2012-01-05 00:00:00+00:00,6.31,6.35,5.71,5.75,547780000.0
2012-01-06 00:00:00+00:00,6.18,6.3,6.06,6.21,299630600.0
2012-01-09 00:00:00+00:00,6.27,6.37,6.19,6.26,240614400.0
2012-01-10 00:00:00+00:00,6.63,6.66,6.44,6.44,354292100.0
2012-01-11 00:00:00+00:00,6.87,6.9,6.52,6.6,354039600.0
2012-01-12 00:00:00+00:00,6.79,7.02,6.66,6.99,362099600.0
2012-01-13 00:00:00+00:00,6.61,6.69,6.41,6.49,337048400.0
2012-01-17 00:00:00+00:00,6.48,6.82,6.44,6.63,294196500.0
2012-01-18 00:00:00+00:00,6.8,6.8,6.46,6.5,302497700.0
2012-01-19 00:00:00+00:00,6.96,7.29,6.745,7.21,491008100.0
2012-01-20 00:00:00+00:00,7.07,7.08,6.83,6.95,236630700.0
2012-01-23 00:00:00+00:00,7.25,7.37,7.11,7.13,339942200.0
2012-01-24 00:00:00+00:00,7.29,7.35,7.06,7.11,228810300.0
2012-01-25 00:00:00+00:00,7.35,7.37,7.15,7.2,249340100.0
2012-01-26 00:00:00+00:00,7.3,7.5,7.23,7.45,265938800.0
2012-01-27 00:00:00+00:00,7.29,7.35,7.2,7.21,230914000.0
2012-01-30 00:00:00+00:00,7.07,7.15,7.02,7.13,231240100.0
2012-01-31 00:00:00+00:00,7.13,7.19,7.05,7.17,212736300.0
2012-02-01 00:00:00+00:00,7.36,7.44,7.21,7.25,318811000.0
2012-02-02 00:00:00+00:00,7.45,7.49,7.33,7.43,232425400.0
2012-02-03 00:00:00+00:00,7.84,7.89,7.63,7.66,364195700.0
2012-02-06 00:00:00+00:00,7.97,7.97,7.77,7.785,236316000.0
2012-02-07 00:00:00+00:00,7.85,7.99,7.8,7.95,253694200.0
2012-02-08 00:00:00+00:00,8.13,8.15,7.93,7.96,436439700.0
2012-02-09 00:00:00+00:00,8.18,8.35,8.1,8.31,480206700.0
2012-02-10 00:00:00+00:00,8.07,8.119,7.98,8.05,254420800.0
2012-02-13 00:00:00+00:00,8.25,8.31,8.21,8.27,308490200.0
2012-02-14 00:00:00+00:00,7.98,8.17,7.95,8.15,384682800.0
2012-02-15 00:00:00+00:00,7.78,8.119,7.77,8.01,372981400.0
2012-02-16 00:00:00+00:00,8.09,8.13,7.66,7.71,337131800.0
2012-02-17 00:00:00+00:00,8.02,8.08,7.92,8.039,355445600.0
2012-02-21 00:00:00+00:00,8.109,8.2,8.0,8.025,333407700.0
2012-02-22 00:00:00+00:00,7.95,8.13,7.95,8.06,228867800.0
2012-02-23 00:00:00+00:00,8.02,8.05,7.9,7.97,144231800.0
2012-02-24 00:00:00+00:00,7.88,8.09,7.88,8.05,163128200.0
2012-02-27 00:00:00+00:00,8.039,8.05,7.67,7.79,298930800.0
2012-02-28 00:00:00+00:00,8.119,8.15,8.0,8.05,193443200.0
2012-02-29 00:00:00+00:00,7.97,8.24,7.97,8.16,266720500.0
2012-03-01 00:00:00+00:00,8.119,8.17,8.05,8.09,197850100.0
2012-03-02 00:00:00+00:00,8.13,8.21,8.095,8.109,143887500.0
2012-03-05 00:00:00+00:00,7.97,8.13,7.95,8.09,196328300.0
2012-03-06 00:00:00+00:00,7.71,7.79,7.66,7.78,262871200.0
2012-03-07 00:00:00+00:00,8.02,8.02,7.77,7.81,328331900.0
2012-03-08 00:00:00+00:00,8.06,8.119,8.0,8.07,160282000.0
2012-03-09 00:00:00+00:00,8.05,8.189,8.01,8.115,195281400.0
2012-03-12 00:00:00+00:00,7.99,8.06,7.91,8.01,165298900.0
2012-03-13 00:00:00+00:00,8.49,8.5,8.05,8.07,385984100.0
2012-03-14 00:00:00+00:00,8.84,8.9,8.56,8.66,488077000.0
2012-03-15 00:00:00+00:00,9.24,9.25,8.85,8.98,489593000.0
2012-03-16 00:00:00+00:00,9.8,9.8,9.33,9.41,582294100.0
2012-03-19 00:00:00+00:00,9.53,10.1,9.51,9.78,669479900.0
2012-03-20 00:00:00+00:00,9.81,9.97,9.59,9.63,451213900.0
2012-03-21 00:00:00+00:00,9.82,10.03,9.738,9.96,326573800.0
2012-03-22 00:00:00+00:00,9.6,9.77,9.52,9.66,264520500.0
2012-03-23 00:00:00+00:00,9.85,9.85,9.4,9.47,283110900.0
2012-03-26 00:00:00+00:00,9.93,10.04,9.85,10.01,241605700.0
2012-03-27 00:00:00+00:00,9.6,9.9,9.58,9.865,250069600.0
2012-03-28 00:00:00+00:00,9.75,9.78,9.58,9.62,234021500.0
2012-03-29 00:00:00+00:00,9.53,9.68,9.43,9.63,253625800.0
2012-03-30 00:00:00+00:00,9.57,9.64,9.35,9.61,250234500.0
2012-04-02 00:00:00+00:00,9.68,9.78,9.41,9.54,179229000.0
2012-04-03 00:00:00+00:00,9.49,9.67,9.41,9.67,190453400.0
2012-04-04 00:00:00+00:00,9.2,9.36,9.15,9.35,228560600.0
